index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
561228,1107,4,28/05/2015,635,1,0,0,1,5342.6416
645402,1019,6,25/01/2014,820,1,0,0,0,7361.743
187053,945,5,17/01/2014,545,1,0,0,0,4469.0137
545699,770,7,26/10/2014,0,0,0,0,0,-146.1135
101633,1041,4,15/08/2013,0,0,1,a,1,-206.16563
281213,433,3,31/07/2013,898,1,1,0,1,9270.481
303302,190,2,19/11/2013,738,1,1,0,0,7765.1455
358148,843,3,29/07/2015,962,1,1,0,1,9916.848
686634,937,3,27/03/2013,689,1,1,0,1,8013.2476
66159,333,7,09/06/2013,0,0,0,0,0,-53.11302
668588,302,3,01/10/2014,337,1,1,0,0,3774.761
402857,329,7,29/03/2015,0,0,0,0,0,-42.519135
354382,1034,6,08/11/2014,290,1,0,0,0,2679.0103
12107,734,6,10/01/2015,289,1,0,0,0,2830.872
469435,892,4,10/10/2013,861,1,1,0,0,7821.244
500089,96,4,04/04/2013,532,1,0,0,1,4927.6562
290988,578,2,23/06/2015,762,1,0,0,0,6123.429
178794,593,3,09/04/2014,1035,1,0,0,0,7121.0537
624708,958,2,06/05/2014,595,1,1,0,0,6324.538
677489,944,5,05/09/2014,1135,1,1,0,1,8064.0684
298677,524,5,15/11/2013,913,1,0,0,0,9278.693
703190,311,1,23/12/2013,1049,1,0,0,1,10558.832
130811,501,3,18/02/2015,615,1,1,0,1,6334.3105
110239,1039,3,31/07/2013,1233,1,1,0,1,11194.787
624648,511,1,14/07/2014,863,1,1,0,0,8808.653
217090,58,4,30/07/2015,594,1,1,0,0,6358.6914
110364,963,5,24/07/2015,717,1,0,0,1,5781.6763
678970,860,4,23/01/2014,638,1,1,0,0,5627.4824
418148,114,1,08/06/2015,515,1,0,0,0,4783.2305
445220,20,3,13/02/2013,753,1,0,0,1,6440.387
126944,33,4,20/06/2013,743,1,1,0,0,8286.982
349411,255,2,19/02/2013,621,1,1,0,0,6540.608
630781,458,7,21/09/2014,0,0,0,0,0,45.495808
463948,963,6,24/08/2013,354,1,0,0,0,3001.9106
452373,167,7,07/06/2015,0,0,0,0,0,-8.500708
324245,849,6,18/04/2015,861,1,0,0,0,7400.773
222694,208,7,29/06/2014,0,0,0,0,0,-189.98753
48646,85,6,09/11/2013,687,1,0,0,0,5785.098
626354,341,7,03/08/2014,0,0,0,0,0,22.47991
651600,841,5,13/03/2015,425,1,0,0,0,3723.9597
85679,234,3,27/11/2013,787,1,0,0,0,7072.149
183869,333,7,12/10/2014,0,0,0,0,0,-35.838825
283159,78,7,14/04/2013,0,0,0,0,0,-61.645294
634703,764,7,12/01/2014,0,0,0,0,0,29.382324
706142,5,7,08/09/2013,0,0,0,0,0,2.2680583
522728,547,6,04/04/2015,688,1,0,0,0,7414.309
663580,705,6,03/05/2014,686,1,0,0,0,6801.609
46119,244,5,27/12/2013,534,1,0,0,1,4949.2637
250823,513,3,10/12/2014,1681,1,0,0,0,12909.141
613782,894,6,22/03/2014,753,1,0,0,0,6915.6694
200809,974,2,05/02/2013,1806,1,1,0,0,14260.986
269386,814,7,15/06/2014,0,0,0,0,0,-58.18448
288820,989,5,20/03/2015,637,1,1,0,0,6022.35
365858,135,7,22/09/2013,0,0,0,0,0,-47.20554
616253,425,1,13/04/2015,590,1,1,0,0,6512.267
260287,875,6,10/08/2013,352,1,0,0,0,3161.4395
168584,914,7,08/06/2014,0,0,0,0,0,-38.6259
667415,1017,4,03/10/2013,0,0,0,a,0,132.98607
666578,880,1,25/05/2015,0,0,0,a,0,-222.31993
443663,813,1,17/03/2014,845,1,1,0,0,8101.179
103282,374,1,05/05/2014,1097,1,1,0,0,11045.806
659814,883,3,22/07/2015,417,1,0,0,1,4011.2935
204523,348,4,22/08/2013,665,1,0,0,1,6384.6006
105679,529,5,26/04/2013,777,1,1,0,0,8112.1836
571093,758,6,31/08/2013,415,1,0,0,0,3157.2664
41097,698,6,17/08/2013,1706,1,0,0,0,13038.155
139328,1115,2,05/11/2013,411,1,1,0,0,6275.3306
338773,216,2,20/08/2013,676,1,0,0,1,4832.5127
196518,753,7,27/07/2014,0,0,0,0,0,34.133644
283593,736,1,14/04/2014,641,1,1,0,1,7720.206
260425,229,5,26/06/2015,653,1,0,0,0,7212.4746
8772,1078,6,25/04/2015,438,1,0,0,0,3966.1433
165827,715,4,19/06/2014,688,1,1,0,0,7408.138
711567,748,2,12/08/2014,344,1,0,0,1,3615.0984
25887,202,7,08/12/2013,0,0,0,0,0,-159.78879
46929,626,5,06/02/2015,922,1,1,0,0,8771.102
252401,364,2,10/06/2014,660,1,0,0,0,5171.13
544688,791,6,14/02/2015,831,1,0,0,0,8046.9253
630754,8,6,07/09/2013,307,1,0,0,0,2740.4634
355922,33,1,20/10/2014,932,1,1,0,0,10724.929
553915,54,1,25/11/2013,560,1,0,0,0,5365.008
491425,59,2,03/06/2014,691,1,1,0,0,7826.9595
42394,681,1,29/12/2014,431,1,0,0,1,4047.844
178531,267,5,13/12/2013,1510,1,0,0,0,11680.809
63227,39,1,07/01/2013,1046,1,1,0,0,10561.815
513313,557,2,30/07/2013,721,1,1,0,1,7178.138
522520,1058,4,29/08/2013,678,1,1,0,1,7189.518
492008,99,1,09/02/2015,431,1,0,0,0,4201.0874
26376,641,4,13/02/2014,560,1,0,0,0,4639.8804
141308,537,5,13/02/2015,646,1,0,0,0,5784.3657
695853,198,5,02/05/2014,493,1,1,0,1,5854.305
699596,994,6,20/06/2015,257,1,0,0,0,2324.1592
11724,1034,5,14/02/2014,796,1,0,0,0,6679.03
475449,1068,4,09/10/2014,293,1,1,0,0,4291.6255
77094,264,3,07/08/2013,837,1,0,0,0,5531.285
596587,427,2,28/05/2013,829,1,1,0,1,9139.529
424708,663,1,03/02/2014,803,1,1,0,0,8425.15
133400,452,2,09/06/2015,438,1,0,0,0,4660.84
372317,78,4,15/01/2015,502,1,1,0,0,5028.6426
469875,487,5,21/11/2014,640,1,0,0,0,5749.8047
489986,960,3,20/05/2015,614,1,1,0,0,6112.5186
76537,209,4,14/11/2013,582,1,0,0,0,5134.1987
228691,506,5,28/06/2013,794,1,0,0,0,7025.4243
500104,789,4,07/05/2015,522,1,1,0,0,4467.5156
351509,257,2,02/04/2013,916,1,0,0,1,7318.8936
403418,367,1,27/10/2014,520,1,0,0,0,5110.14
141754,264,2,29/07/2014,813,1,1,0,1,7843.6187
708723,464,3,29/04/2015,1234,1,1,0,0,9778.118
606514,459,5,06/06/2014,1228,1,1,0,0,10224.494
573456,841,3,10/12/2014,411,1,0,0,0,3852.2961
412036,675,4,21/11/2013,675,1,1,0,0,6928.7847
454167,150,2,05/05/2015,824,1,1,0,0,8921.753
536326,808,5,26/06/2015,585,1,0,0,0,6538.567
195050,4,2,11/03/2014,1092,1,0,0,0,7353.4434
401658,104,7,08/03/2015,0,0,0,0,0,53.353535
666654,241,1,08/07/2013,620,1,0,0,0,5626.1387
549369,17,5,15/03/2013,823,1,0,0,0,6823.8354
525044,844,1,15/12/2014,582,1,1,0,0,6827.9854
92889,1112,5,11/04/2014,700,1,0,0,0,6675.3804
417990,639,2,24/06/2014,418,1,0,0,0,4173.1006
560400,968,1,02/12/2013,1339,1,1,0,0,14425.226
332572,329,6,09/11/2013,429,1,0,0,0,4030.1628
380004,365,2,21/01/2014,571,1,1,0,0,5471.8115
380320,682,2,07/10/2014,2045,1,1,0,0,13310.354
485277,1084,5,08/05/2015,810,1,1,0,0,8081.4766
214984,1107,4,23/07/2015,590,1,0,0,0,4925.2803
347030,601,3,01/01/2014,0,0,0,a,1,268.33154
554331,450,5,02/08/2013,1138,1,1,0,1,9242.463
180182,808,3,20/08/2014,589,1,1,0,1,7665.863
91585,226,5,31/05/2013,1038,1,1,0,0,12456.456
337287,224,6,01/06/2013,432,1,0,0,0,4572.571
5922,364,2,10/12/2013,592,1,0,0,0,4782.133
668590,483,1,27/05/2013,787,1,1,0,0,8285.089
162038,536,6,01/11/2014,0,0,0,a,0,-152.88286
570046,346,5,05/12/2014,857,1,1,0,0,9819.798
125515,1010,3,10/06/2015,618,1,0,0,0,5691.257
631827,927,5,24/01/2014,774,1,1,0,0,6969.693
488238,476,3,10/04/2013,670,1,1,0,0,6682.661
595013,309,1,06/04/2015,0,0,0,b,1,-44.684727
669612,190,5,21/03/2014,684,1,1,0,0,7036.836
522340,1065,6,25/04/2015,320,1,0,0,0,2668.8752
145188,429,7,18/05/2014,0,0,0,0,0,98.416985
29075,893,7,09/03/2014,0,0,0,0,0,-7.793418
620257,113,6,08/06/2013,789,1,0,0,0,7012.0913
423909,184,6,21/06/2014,486,1,0,0,0,4938.3877
5513,885,4,09/10/2014,862,1,1,0,1,7610.639
157741,331,6,18/01/2014,597,1,0,0,0,5145.6797
403411,805,5,06/03/2015,557,1,1,0,0,6384.199
668630,379,4,26/06/2014,432,1,0,0,0,4320.4976
679924,454,5,31/10/2014,0,0,0,a,1,0.40853348
127691,780,6,26/01/2013,263,1,0,0,0,2305.5964
350679,712,5,24/05/2013,501,1,0,0,1,5867.8057
176758,876,7,06/07/2014,0,0,0,0,0,24.03834
468908,675,3,25/12/2013,0,0,0,c,1,-25.2286
491932,1112,2,17/03/2015,777,1,1,0,0,8382.577
528951,645,1,18/05/2015,1573,1,1,0,0,14460.743
708502,271,5,15/05/2015,788,1,0,0,1,6768.21
225772,664,3,03/04/2013,537,1,0,0,0,4560.2246
646442,680,1,05/08/2013,823,1,0,0,0,5988.0854
65737,534,4,21/03/2013,503,1,1,0,0,5409.9067
495271,3,5,30/05/2014,965,1,0,0,0,7939.052
678378,877,1,30/12/2013,1155,1,0,0,1,10746.115
540127,674,4,11/09/2014,898,1,0,0,0,6826.508
655764,396,4,05/09/2013,1204,1,0,0,0,9351.389
668040,931,6,06/04/2013,251,1,0,0,0,2042.2568
5574,578,3,03/09/2014,909,1,1,0,0,7897.034
540911,409,5,11/07/2014,467,1,0,0,0,5192.4766
234996,206,6,18/05/2013,498,1,0,0,0,4877.0483
144721,108,6,21/12/2013,1180,1,0,0,0,10335.8545
454454,760,7,19/07/2015,0,0,0,0,0,-137.50148
42681,922,5,06/06/2014,750,1,1,0,0,7243.9907
685198,1080,3,04/12/2013,920,1,1,0,0,10124.822
245786,845,7,13/01/2013,0,0,0,0,0,175.5491
489190,1014,3,26/11/2014,1417,1,1,0,0,13342.151
452872,554,6,02/03/2013,345,1,0,0,0,2985.8318
438242,971,5,12/09/2014,882,1,0,0,0,6600.0117
173708,736,3,03/07/2013,550,1,1,0,0,6076.4053
500897,1113,3,13/03/2013,617,1,0,0,0,5490.8574
252009,345,6,17/01/2015,313,1,0,0,0,3210.3118
489277,358,1,27/01/2014,974,1,0,0,0,7416.988
217799,27,6,31/08/2013,909,1,0,0,0,7298.657
570087,210,3,27/02/2013,266,1,0,0,0,2340.7085
277343,1087,6,21/09/2013,530,1,0,0,0,4851.066
246393,344,1,11/05/2015,1258,1,0,0,1,9082.647
333826,116,1,24/02/2014,764,1,0,0,0,6147.836
273126,385,4,09/05/2013,0,0,0,a,0,13.130049
633257,139,2,07/07/2015,402,1,0,0,0,4361.417
536436,837,3,20/03/2013,274,1,1,0,0,2222.5479
392807,151,6,22/03/2014,642,1,0,0,0,6467.0264
9658,325,5,05/06/2015,727,1,1,0,0,7167.5894
672437,1096,7,10/02/2013,0,0,0,0,0,-60.20947
495729,255,5,04/07/2014,595,1,1,0,0,6139.0664
463735,916,6,27/07/2013,581,1,0,0,0,5315.519
639793,784,4,23/01/2014,797,1,1,0,0,7182.556
480953,632,5,15/02/2013,807,1,0,0,0,6804.6226
410159,391,1,18/02/2013,950,1,1,0,0,10540.954
615202,398,2,17/02/2015,615,1,1,0,0,6126.729
293906,929,1,05/05/2014,904,1,1,0,0,9201.994
392923,294,1,10/02/2014,946,1,0,0,0,6399.9136
196232,319,1,07/07/2014,783,1,0,0,0,7232.4756
596255,75,6,07/03/2015,621,1,0,0,0,6067.415
549235,178,5,14/06/2013,943,1,0,0,0,8062.7305
230156,779,4,07/03/2013,807,1,1,0,0,7370.087
597117,737,2,25/11/2014,1077,1,1,0,0,9866.311
685371,305,5,21/02/2014,502,1,1,0,0,5085.644
646858,454,6,11/01/2014,257,1,0,0,0,2324.5996
251679,218,5,08/11/2013,693,1,1,0,0,6110.91
67256,820,3,05/06/2013,1138,1,1,0,0,12292.808
241647,898,1,01/07/2013,1057,1,1,0,0,10448.143
84242,125,4,03/07/2014,1877,1,1,0,0,14496.171
264455,829,4,10/10/2013,808,1,1,0,0,7093.6694
700950,451,6,06/06/2015,482,1,0,0,0,5147.5747
466720,78,2,27/01/2015,519,1,1,0,0,5501.972
220602,301,7,08/03/2015,0,0,0,0,0,47.618935
437208,781,2,12/02/2013,670,1,0,0,0,5323.9014
88172,255,3,01/07/2015,698,1,1,0,1,7444.0737
441975,450,7,09/11/2014,0,0,0,0,0,227.52461
66246,132,3,28/01/2015,603,1,1,0,0,6230.2583
400714,704,2,01/04/2014,1343,1,1,0,0,12550.207
629670,956,4,28/11/2013,512,1,0,0,0,4418.5483
354403,1105,1,13/10/2014,425,1,0,0,1,4221.726
229713,395,5,08/05/2015,583,1,1,0,0,6018.1997
392982,224,2,12/02/2013,342,1,0,0,0,3706.3525
16858,291,6,28/03/2015,456,1,0,0,0,4154.3003
201905,86,3,05/06/2013,673,1,1,0,0,5585.8047
53626,963,4,23/05/2013,1106,1,0,0,0,8832.391
475129,246,2,04/02/2014,1058,1,1,0,0,8963.496
504712,846,4,26/09/2013,786,1,1,0,0,6955.029
600087,476,3,24/09/2014,560,1,0,0,0,4792.4336
230229,773,1,15/06/2015,921,1,1,0,0,9525.093
675976,1108,2,17/12/2013,1101,1,1,0,0,12648.156
137686,147,1,30/06/2014,1199,1,1,0,0,11858.15
582562,929,1,05/08/2013,1015,1,0,0,0,5977.8623
323476,619,5,09/05/2014,483,1,1,0,0,5210.3887
136418,719,7,19/07/2015,0,0,0,0,0,50.004948
111652,131,5,22/11/2013,614,1,1,0,0,6253.859
678755,502,6,30/05/2015,1380,1,0,0,0,9597.266
67477,1006,1,08/07/2013,766,1,0,0,0,5476.4883
564828,120,2,20/08/2013,558,1,0,0,0,4827.021
570369,240,7,07/09/2014,0,0,0,0,0,-19.52102
123695,874,2,09/12/2014,477,1,0,0,0,4721.5586
230390,190,1,30/09/2013,695,1,0,0,0,6004.0107
394879,790,7,29/03/2015,0,0,0,0,0,-104.515976
359641,1059,4,19/06/2014,1106,1,1,0,0,9203.794
413992,509,6,15/06/2013,367,1,0,0,0,3650.4436
281975,1057,3,17/09/2014,592,1,1,0,0,6060.789
197809,990,3,28/01/2015,528,1,1,0,0,5571.5176
383747,130,1,04/08/2014,677,1,1,0,1,7423.6216
337889,571,6,28/02/2015,782,1,0,0,0,9471.984
654060,675,2,19/02/2013,521,1,1,0,0,5974.51
604564,424,6,16/05/2015,811,1,0,0,0,6809.1055
174211,722,6,10/01/2015,1081,1,0,0,0,9692.195
197231,891,4,24/07/2014,936,1,0,0,1,7157.9033
514692,244,3,03/09/2014,566,1,1,0,0,5745.859
15349,338,7,17/08/2014,0,0,0,0,1,47.4035
206461,532,1,25/11/2013,1311,1,0,0,0,10897.953
10577,762,1,26/08/2013,431,1,1,0,1,4998.8975
497421,523,2,05/08/2014,1627,1,1,0,1,13682.574
415599,947,5,20/06/2014,1197,1,1,0,1,9120.242
51571,584,2,12/08/2014,325,1,0,0,1,3318.624
609730,456,4,18/12/2014,1239,1,1,0,0,11385.153
296632,905,1,08/04/2013,1936,1,1,0,0,15669.096
423520,186,6,07/02/2015,399,1,0,0,0,4035.196
290548,798,4,04/06/2015,984,1,1,a,0,9544.72
419665,276,3,11/03/2015,431,1,0,0,0,4354.434
420538,856,3,02/01/2013,1001,1,0,0,1,7594.288
217544,538,2,20/01/2015,542,1,0,0,0,4250.2466
132638,904,7,22/02/2015,0,0,0,0,0,94.62539
161231,1093,5,16/08/2013,921,1,1,0,1,8672.186
60960,211,7,17/02/2013,0,0,0,0,0,115.96079
669836,1073,1,26/01/2015,868,1,1,0,0,8592.647
468622,1092,7,01/03/2015,0,0,0,0,0,-64.42309
305160,641,4,25/07/2013,439,1,0,0,1,3735.0457
2335,835,3,05/02/2014,693,1,1,0,0,6547.039
3194,87,7,29/12/2013,0,0,0,0,0,-59.626057
412316,979,5,04/07/2014,642,1,1,0,0,6563.648
98287,295,1,04/05/2015,786,1,1,0,0,8007.542
695502,1103,2,03/06/2014,459,1,1,0,0,6034.1406
630407,155,4,29/08/2013,571,1,1,0,1,6886.443
571087,744,3,06/05/2015,820,1,1,0,0,8054.6084
432742,93,4,17/07/2014,634,1,1,0,1,6857.2686
71057,753,3,24/04/2013,756,1,1,0,0,8067.7446
256949,904,7,08/09/2013,0,0,0,0,0,83.061485
497297,980,1,18/11/2013,801,1,1,0,0,9659.806
362059,1081,2,05/05/2015,786,1,1,0,0,8972.557
114603,581,2,09/06/2015,521,1,0,0,0,4515.327
537324,23,7,27/01/2013,0,0,0,0,0,94.76783
302542,1095,5,11/10/2013,676,1,1,0,0,5311.457
477958,844,3,03/06/2015,664,1,1,0,0,6261.542
372155,343,1,12/05/2014,572,1,0,0,0,5341.6577
497614,714,2,03/12/2013,364,1,1,0,0,5638.3257
115863,397,1,01/07/2013,1027,1,1,0,0,11202.313
536522,967,2,19/08/2014,1075,1,1,0,1,9637.791
60343,188,5,04/01/2013,370,1,0,0,1,3990.9656
150664,302,1,08/06/2015,276,1,0,0,0,2862.5364
7299,281,6,03/08/2013,683,1,0,0,0,6292.4297
114384,684,6,31/08/2013,731,1,0,0,0,7268.6636
693342,690,1,30/03/2015,1007,1,1,0,1,10989.43
547500,357,4,25/04/2013,946,1,1,0,0,8912.116
24623,1071,3,07/05/2014,748,1,1,0,0,7086.544
664784,961,5,03/10/2014,0,0,1,a,0,-112.6268
337487,155,4,04/06/2015,0,0,1,a,1,244.41702
670167,730,5,31/05/2013,1429,1,1,0,0,13044.633
224544,172,2,03/02/2015,881,1,1,0,0,8051.411
108066,310,2,24/09/2013,780,1,1,0,0,9206.962
694229,913,6,12/04/2014,1103,1,0,0,0,9016.903
234270,544,3,09/01/2013,2176,1,1,0,0,17555.457
172277,1000,2,05/03/2013,893,1,1,0,0,10190.656
562833,16,1,27/04/2015,1070,1,1,0,0,10192.82
467388,1026,1,18/02/2013,1630,1,1,0,0,15450.321
481994,568,7,20/04/2014,0,0,0,0,1,-36.180424
74511,897,2,24/03/2015,281,1,0,0,0,2741.608
180279,515,5,05/09/2014,887,1,1,0,0,8001.801
563513,600,1,15/09/2014,726,1,1,0,0,7572.3696
673266,413,5,11/04/2014,936,1,0,0,0,7754.9175
361359,233,5,17/04/2015,1064,1,1,0,0,10153.299
570560,594,2,14/07/2015,489,1,1,0,0,5444.227
429539,239,2,16/12/2014,603,1,1,0,0,6534.0864
549400,390,6,13/06/2015,886,1,0,0,0,7933.505
150021,100,3,14/08/2013,853,1,1,0,1,8321.398
696001,360,5,11/10/2013,886,1,1,0,1,8359.706
441003,1084,4,12/12/2013,827,1,0,0,0,7487.776
704418,525,4,05/12/2013,1058,1,1,0,0,12102.25
230374,1042,2,02/09/2014,586,1,1,0,0,5071.4487
538264,734,5,31/05/2013,850,1,1,0,0,8426.476
287032,686,5,10/04/2015,695,1,0,0,1,6647.329
347925,474,5,25/10/2013,810,1,1,0,1,7443.4272
565729,1089,4,30/04/2015,1343,1,1,0,0,13452.302
622490,448,6,15/06/2013,490,1,0,0,0,5274.5615
87673,349,6,31/01/2015,807,1,0,0,0,7587.2524
678101,943,7,20/07/2014,0,0,0,0,0,57.99609
523800,358,6,02/03/2013,1247,1,0,0,0,10132.467
148824,820,5,11/10/2013,1186,1,1,0,0,12394.371
214350,560,5,15/08/2014,1511,1,0,0,1,10674.831
24194,1062,5,12/07/2013,514,1,0,0,1,4468.5933
622560,849,1,09/09/2013,1038,1,1,0,0,10183.12
412622,1095,5,06/12/2013,887,1,1,0,0,9021.118
393964,694,3,24/07/2013,621,1,0,0,0,5877.0903
499205,205,3,22/10/2014,823,1,1,0,1,7234.7065
197329,573,7,17/02/2013,0,0,0,0,0,231.31125
343824,804,5,18/01/2013,416,1,0,0,0,4375.9883
609826,856,3,09/01/2013,952,1,1,0,0,8235.307
339822,252,3,30/01/2013,709,1,0,0,0,7183.198
74602,457,3,21/05/2014,410,1,1,0,0,5173.4766
449064,665,6,14/03/2015,753,1,0,0,0,6632.245
102407,422,3,06/03/2013,494,1,1,0,0,4830.535
259790,57,1,25/02/2013,844,1,0,0,0,7577.6333
18737,125,2,30/07/2013,1818,1,1,0,1,14891.539
136994,947,4,04/09/2014,997,1,1,0,1,7139.1353
225299,279,7,22/09/2013,0,0,0,0,0,40.00299
230115,156,3,04/02/2015,702,1,1,0,1,8112.2017
395685,869,7,01/06/2014,0,0,0,0,0,342.61218
587529,234,3,04/12/2013,1147,1,1,0,0,12535.201
184611,123,1,17/03/2014,1314,1,1,0,0,12340.47
31771,640,5,07/03/2014,950,1,1,0,0,11864.789
640775,110,1,14/01/2013,581,1,0,0,0,4896.8105
507006,733,1,06/10/2014,3555,1,1,0,1,16492.445
134574,808,2,12/05/2015,606,1,0,0,0,6449.7017
221934,914,1,09/09/2013,1406,1,1,0,0,13148.408
297296,393,3,02/01/2013,474,1,0,0,1,4434.1978
382099,902,7,05/01/2014,0,0,0,0,0,92.20326
552080,441,4,27/02/2014,533,1,0,0,0,4540.0796
140685,391,7,01/09/2013,0,0,0,0,0,-59.353786
419236,798,5,11/01/2013,984,1,1,0,0,9477.308
672815,798,6,10/08/2013,343,1,0,0,0,3017.9277
136295,637,2,31/03/2015,648,1,1,0,1,7989.5493
625267,621,2,14/10/2014,745,1,0,0,1,6043.4805
703298,44,1,02/02/2015,835,1,1,0,1,9002.296
595487,1008,1,07/01/2013,888,1,1,0,0,8469.566
515101,868,2,05/11/2013,614,1,1,0,0,7793.531
702585,695,1,12/05/2014,432,1,0,0,0,4434.048
598063,107,4,27/06/2013,796,1,0,0,1,7065.2
619523,916,7,18/05/2014,0,0,0,0,0,-35.833275
306390,554,6,29/03/2014,440,1,0,0,0,4089.0908
435450,319,7,07/04/2013,0,0,0,0,0,-75.3589
150532,448,5,10/07/2015,661,1,0,0,1,6126.255
403221,886,4,10/10/2013,650,1,1,0,0,6306.007
703213,86,7,26/07/2015,0,0,0,0,0,-59.63961
243491,955,1,07/01/2013,500,1,1,0,0,5246.6016
522874,480,4,22/08/2013,553,1,0,0,0,4709.224
455877,522,7,01/09/2013,0,0,0,0,0,73.76051
652038,498,1,10/02/2014,888,1,0,0,0,5928.847
559612,989,6,20/07/2013,401,1,0,0,0,3624.1958
502957,170,4,23/01/2014,459,1,1,0,0,4841.525
207079,864,7,10/08/2014,0,0,0,0,0,-101.3099
701479,506,3,05/03/2014,1082,1,1,0,0,9439.926
378895,512,7,08/02/2015,1385,1,0,0,0,6855.252
39102,901,4,02/01/2014,707,1,0,0,1,6240.464
189980,624,6,13/12/2014,510,1,0,0,0,5317.74
55627,136,1,13/04/2015,539,1,1,0,0,6660.3154
440244,854,6,16/11/2013,914,1,0,0,0,7947.328
393373,806,1,06/01/2014,0,0,1,a,0,68.1352
168711,1085,2,12/03/2013,704,1,0,0,0,5449.374
426376,1068,4,30/04/2015,434,1,1,0,0,4875.2476
550128,770,4,19/03/2015,819,1,1,0,0,7995.258
428101,884,5,25/10/2013,733,1,1,0,0,7019.012
111192,95,5,27/09/2013,1005,1,1,0,0,8838.255
682264,480,3,13/03/2013,619,1,0,0,0,5133.5938
635668,448,3,23/04/2014,653,1,0,0,1,5968.093
443107,750,2,26/02/2013,283,1,0,0,0,2958.0022
700963,444,4,15/08/2013,1350,1,1,0,1,10364.987
676824,653,5,13/09/2013,594,1,1,0,0,5917.4614
626155,284,1,05/08/2013,376,1,0,0,1,3837.0488
4710,439,4,09/01/2014,914,1,1,0,0,7909.1494
338712,800,3,03/07/2013,567,1,1,0,0,6841.293
623230,799,4,20/11/2014,805,1,0,0,0,7577.973
351337,280,3,03/04/2013,446,1,0,0,1,4423.238
289360,617,5,08/02/2013,578,1,1,0,1,6628.1274
67026,634,2,10/12/2013,717,1,0,0,0,6673.9395
574873,746,6,26/10/2013,427,1,0,0,0,4194.692
380873,233,3,27/02/2013,972,1,0,0,0,7568.4956
266763,1,4,02/04/2015,722,1,1,0,1,7084.7964
547057,189,4,24/07/2014,801,1,0,0,0,6723.717
412019,465,1,20/10/2014,648,1,1,0,1,6973.0957
385076,74,2,03/06/2014,1025,1,1,0,0,9724.061
356595,1072,1,11/05/2015,675,1,0,0,0,5567.5854
438458,928,2,14/01/2014,503,1,0,0,0,4403.54
197609,59,1,21/10/2013,788,1,1,0,1,8958.312
15762,545,5,19/12/2014,1225,1,1,0,0,13416.006
39782,697,3,01/07/2015,948,1,1,0,1,9579.511
94951,135,3,20/05/2015,500,1,1,0,0,5438.16
580011,57,4,28/11/2013,948,1,0,0,0,9509.127
348407,695,1,28/01/2013,445,1,0,0,0,4308.2974
565276,236,2,03/06/2014,1050,1,1,0,0,10499.09
410520,1049,5,30/08/2013,731,1,1,0,1,6893.527
246893,291,6,02/11/2013,560,1,0,0,0,5438.837
488464,569,3,07/05/2014,714,1,1,0,0,5941.574
467354,288,3,27/11/2013,333,1,0,0,0,3846.2617
391296,9,7,22/06/2014,0,0,0,0,0,-38.271297
255552,183,5,21/06/2013,706,1,1,0,0,6945.3613
128134,947,1,29/04/2013,1241,1,1,0,0,9809.278
509447,803,5,26/04/2013,556,1,1,0,0,6468.9507
3170,748,4,29/05/2014,0,0,0,a,0,26.365105
394679,534,3,02/04/2014,472,1,1,0,0,5419.7046
682427,1067,3,06/11/2013,469,1,1,0,0,5409.111
222060,32,6,08/02/2014,289,1,0,0,0,2443.5312
246137,370,7,13/10/2013,0,0,0,0,0,200.71819
512513,985,1,05/08/2013,720,1,0,0,1,5572.4136
244585,306,6,14/02/2015,331,1,0,0,0,3016.8762
615326,542,5,22/05/2015,567,1,1,0,0,6412.7354
426811,518,2,25/06/2013,408,1,0,0,0,4238.436
151417,346,3,29/05/2013,686,1,1,0,0,7706.6113
271324,622,7,10/08/2014,0,0,0,0,0,-129.14198
573860,298,6,30/03/2013,1001,1,0,0,0,8103.047
81535,119,4,26/06/2014,576,1,0,0,0,5238.6616
688138,43,7,01/12/2013,0,0,0,0,0,-6.4387727
559815,445,4,13/03/2014,1242,1,0,0,0,8566.736
134732,507,6,30/11/2013,813,1,0,0,0,7695.7104
322997,233,5,19/09/2014,1025,1,1,0,0,9450.145
42822,350,5,11/04/2014,500,1,0,0,0,5427.351
626188,256,6,25/01/2014,1428,1,0,0,0,9961.2295
266689,852,6,28/09/2013,433,1,0,0,0,3799.2258
43158,436,7,10/11/2013,0,0,0,0,0,-6.6782537
82019,827,4,21/02/2013,1021,1,1,0,0,8373.202
616029,522,4,12/09/2013,727,1,1,0,0,7378.8813
707644,1054,7,10/11/2013,0,0,0,0,0,3.2202632
39859,430,3,15/01/2014,555,1,0,0,0,4989.7207
602329,687,7,31/05/2015,0,0,0,0,0,48.609436
631180,634,3,05/11/2014,704,1,1,0,0,7255.958
140558,750,3,21/08/2013,281,1,0,0,1,2961.5579
170717,1074,7,07/09/2014,0,0,0,0,0,-141.30734
531717,171,2,17/03/2015,973,1,1,0,0,9359.275
227681,913,2,13/08/2013,1593,1,1,0,1,13991.796
174572,685,4,02/01/2014,504,1,0,0,1,4936.4243
300906,236,4,26/06/2014,733,1,0,0,0,7092.6255
155010,399,7,18/01/2015,0,0,0,0,0,-220.80702
648999,905,2,03/12/2013,2005,1,1,0,0,16617.89
690054,192,7,28/06/2015,0,0,0,0,0,198.88727
27358,100,1,23/02/2015,622,1,0,0,0,5616.476
